benchmark,query_idx,running_time_sec
JOBLightRanges,198,0.058483
JOBLightRanges,199,0.067081
JOBLightRanges,200,0.088282
JOBLightRanges,201,0.077963
JOBLightRanges,202,0.070712
JOBLightRanges,203,0.057811
JOBLightRanges,204,0.063730
JOBLightRanges,205,0.077401
JOBLightRanges,206,0.079602
JOBLightRanges,207,0.087309
JOBLightRanges,208,0.048038
JOBLightRanges,209,0.065881
JOBLightRanges,210,0.067445
JOBLightRanges,211,0.076229
JOBLightRanges,212,0.072670
JOBLightRanges,213,0.069834
JOBLightRanges,214,0.054486
JOBLightRanges,215,0.064942
JOBLightRanges,216,0.084774
JOBLightRanges,217,0.068051
JOBLightRanges,218,0.074733
JOBLightRanges,219,0.063384
JOBLightRanges,220,0.101757
JOBLightRanges,221,0.198503
JOBLightRanges,222,0.064811
JOBLightRanges,223,0.095476
JOBLightRanges,224,0.077479
JOBLightRanges,225,0.098622
JOBLightRanges,226,0.058030
JOBLightRanges,227,0.055037
JOBLightRanges,228,0.108468
JOBLightRanges,229,0.066479
JOBLightRanges,230,0.075069
JOBLightRanges,231,0.182194
JOBLightRanges,232,0.066517
JOBLightRanges,233,0.079895
JOBLightRanges,234,0.070381
JOBLightRanges,235,0.058462
JOBLightRanges,236,0.076340
JOBLightRanges,237,0.057358
JOBLightRanges,238,0.250429
JOBLightRanges,239,0.065488
JOBLightRanges,240,0.061027
JOBLightRanges,241,0.081671
JOBLightRanges,242,0.074233
JOBLightRanges,243,0.083592
JOBLightRanges,244,0.230533
JOBLightRanges,245,0.071768
JOBLightRanges,246,0.262479
JOBLightRanges,247,0.072995
JOBLightRanges,248,0.107242
JOBLightRanges,249,0.085777
JOBLightRanges,250,0.151853
JOBLightRanges,251,0.179779
JOBLightRanges,252,0.070490
JOBLightRanges,253,0.110386
JOBLightRanges,254,0.230686
JOBLightRanges,255,0.076189
JOBLightRanges,256,0.092519
JOBLightRanges,257,0.083361
JOBLightRanges,258,0.075048
JOBLightRanges,259,0.066941
JOBLightRanges,260,0.100795
JOBLightRanges,261,0.137963
JOBLightRanges,262,0.094087
JOBLightRanges,263,0.164794
JOBLightRanges,264,0.064643
JOBLightRanges,265,0.070789
JOBLightRanges,266,0.077831
JOBLightRanges,267,0.063936
JOBLightRanges,268,0.055544
JOBLightRanges,269,0.054263
JOBLightRanges,270,0.088070
JOBLightRanges,271,0.223684
JOBLightRanges,272,0.081216
JOBLightRanges,273,0.082863
JOBLightRanges,274,0.174282
JOBLightRanges,275,0.265020
JOBLightRanges,276,0.152375
JOBLightRanges,277,0.240237
JOBLightRanges,278,0.078513
JOBLightRanges,279,0.137254
JOBLightRanges,280,0.267367
JOBLightRanges,281,0.115697
JOBLightRanges,282,0.115230
JOBLightRanges,283,0.116251
JOBLightRanges,284,0.335642
JOBLightRanges,285,0.125653
JOBLightRanges,286,0.088936
JOBLightRanges,287,0.092652
JOBLightRanges,288,0.554734
JOBLightRanges,289,0.244638
JOBLightRanges,290,0.217756
JOBLightRanges,291,0.251719
JOBLightRanges,292,0.219454
JOBLightRanges,293,0.097682
JOBLightRanges,294,0.090899
JOBLightRanges,295,0.147294
JOBLightRanges,296,0.276110
JOBLightRanges,297,0.247368
JOBLightRanges,298,0.348219
JOBLightRanges,299,0.147706
JOBLightRanges,300,0.287566
JOBLightRanges,301,0.204451
JOBLightRanges,302,0.306903
JOBLightRanges,303,0.092405
JOBLightRanges,304,0.162769
JOBLightRanges,305,0.142198
JOBLightRanges,306,0.156644
JOBLightRanges,307,0.279117
JOBLightRanges,308,0.059178
JOBLightRanges,309,0.257565
JOBLightRanges,310,0.328690
JOBLightRanges,311,0.224988
JOBLightRanges,312,0.083877
JOBLightRanges,313,0.152792
JOBLightRanges,314,0.147053
JOBLightRanges,315,0.256540
JOBLightRanges,316,0.082276
JOBLightRanges,317,0.199898
JOBLightRanges,318,0.204450
JOBLightRanges,319,0.112229
JOBLightRanges,320,0.273368
JOBLightRanges,321,0.373886
JOBLightRanges,322,0.123991
JOBLightRanges,323,0.274257
JOBLightRanges,324,0.091801
JOBLightRanges,325,0.110481
JOBLightRanges,326,0.509185
JOBLightRanges,327,0.244490
JOBLightRanges,328,0.106581
JOBLightRanges,329,0.104328
JOBLightRanges,330,0.283191
JOBLightRanges,331,0.073682
JOBLightRanges,332,0.133428
JOBLightRanges,333,0.267945
JOBLightRanges,334,0.155268
JOBLightRanges,335,0.122602
JOBLightRanges,336,0.278539
JOBLightRanges,337,0.334973
JOBLightRanges,338,0.217306
JOBLightRanges,339,0.126343
JOBLightRanges,340,0.135209
JOBLightRanges,341,0.145185
JOBLightRanges,342,0.090850
JOBLightRanges,343,0.104705
JOBLightRanges,344,0.138315
JOBLightRanges,345,0.089439
JOBLightRanges,346,0.110736
JOBLightRanges,347,0.140371
JOBLightRanges,348,0.295667
JOBLightRanges,349,0.195367
JOBLightRanges,350,0.105458
JOBLightRanges,351,0.230002
JOBLightRanges,352,0.085494
JOBLightRanges,353,0.168564
JOBLightRanges,354,0.178908
JOBLightRanges,355,0.303687
JOBLightRanges,356,0.186224
JOBLightRanges,357,0.107289
JOBLightRanges,358,0.226669
JOBLightRanges,359,0.195912
JOBLightRanges,360,0.111037
JOBLightRanges,361,0.130488
JOBLightRanges,362,0.109991
JOBLightRanges,363,0.183128
JOBLightRanges,364,0.104392
JOBLightRanges,365,0.198175
JOBLightRanges,366,0.128562
JOBLightRanges,367,0.273631
JOBLightRanges,368,0.071791
JOBLightRanges,369,0.072029
JOBLightRanges,370,0.189744
JOBLightRanges,371,0.227732
